snapped_at,price,market_cap,total_volume
2016-12-09T00:00:00.000Z,0.009572935374862325,344574071.62078255,3272336.3320998754
2016-12-10T00:00:00.000Z,0.00915347060913592,329475601.1341494,1774855.4013981933
2016-12-11T00:00:00.000Z,0.009061698647349601,326172305.1966905,1318399.8808073078
2016-12-12T00:00:00.000Z,0.00904047455675348,325408352.34139836,1913169.2571725873
2016-12-13T00:00:00.000Z,0.008952245659875483,322232587.6421304,2635274.783284825
2016-12-14T00:00:00.000Z,0.009057631048318235,326025893.55751467,2705806.8590278043
2016-12-15T00:00:00.000Z,0.009041914876460505,323651531.1395559,1399826.4010304043
2016-12-16T00:00:00.000Z,0.009175972296478792,328450059.97358555,3517998.5722994227
2016-12-17T00:00:00.000Z,0.008948335814369152,320301908.06277615,2423594.325072017
2016-12-18T00:00:00.000Z,0.009031366881719669,323273970.11459965,1638653.9542030587
2016-12-19T00:00:00.000Z,0.00902729131559493,323128086.9433296,1506825.0359662243
2016-12-20T00:00:00.000Z,0.008943046244985594,320112570.1566525,3142334.475512907
2016-12-21T00:00:00.000Z,0.008907082829957412,318825274.8770673,3189576.7008589692
2016-12-22T00:00:00.000Z,0.008832002376634967,317983849.6964303,3941837.306210402
2016-12-23T00:00:00.000Z,0.00875824443473266,315328298.51883686,4964771.42331884
2016-12-24T00:00:00.000Z,0.00883902230112934,318236592.22525984,3538410.3135178452
2016-12-25T00:00:00.000Z,0.00899448272715837,323833726.67292887,2966197.275525179
2016-12-26T00:00:00.000Z,0.008807277740804599,317093673.88482934,2359554.4536748747
2016-12-27T00:00:00.000Z,0.008611608334059833,310048871.5205185,3433456.173984921
2016-12-28T00:00:00.000Z,0.008610082420942751,309993933.1603845,2900180.3981241174
2016-12-29T00:00:00.000Z,0.008779110523974313,319009160.98223346,1909470.3948838005
2016-12-30T00:00:00.000Z,0.008920824723677707,324158672.1796598,1913317.1832723678
2016-12-31T00:00:00.000Z,0.009007847960538346,327320861.52686745,378360.1635417986
2017-01-01T00:00:00.000Z,0.008836964150493462,321111405.4869875,580020.0185433596
2017-01-02T00:00:00.000Z,0.008765503532676844,318514719.675743,1455054.135314916
2017-01-03T00:00:00.000Z,0.008835057931614428,321042138.64228976,1403923.2227746279
2017-01-04T00:00:00.000Z,0.009024842020427113,327938379.75630456,2179308.295078923
2017-01-05T00:00:00.000Z,0.008440681955348285,306719003.7062241,5577213.988613738
2017-01-06T00:00:00.000Z,0.00866088607628917,314720820.2589964,2346922.2569761164
2017-01-07T00:00:00.000Z,0.008718475623023227,316813519.46169186,1860252.1387505182
2017-01-08T00:00:00.000Z,0.008559435597108202,311034294.68386924,758203.9103908775
2017-01-09T00:00:00.000Z,0.008382443616667404,304602728.58625144,938469.290113097
2017-01-10T00:00:00.000Z,0.009120058462779341,331406308.19216466,3404826.354660056
2017-01-11T00:00:00.000Z,0.008676254209766313,315279270.2294928,4664501.60086194
2017-01-12T00:00:00.000Z,0.008676081048500331,319030975.58930814,6692804.876639846
2017-01-13T00:00:00.000Z,0.008829842000497757,324684969.1664842,2770429.65862655
2017-01-14T00:00:00.000Z,0.009131494065967657,335777114.5945201,1766213.7156433223
2017-01-15T00:00:00.000Z,0.009072443023801191,333605729.6700801,1038033.9021489514
2017-01-16T00:00:00.000Z,0.009058926284845045,333108701.3007208,951378.6079823979
2017-01-17T00:00:00.000Z,0.008948556115920712,329050244.2080484,2435478.4040391417
2017-01-18T00:00:00.000Z,0.009002186130433038,331022290.77551264,1780737.0405579363
2017-01-19T00:00:00.000Z,0.00929497917671063,342575396.4554897,1026138.1682739244
2017-01-20T00:00:00.000Z,0.008857907380352295,326466695.0726903,818479.1171437199
2017-01-21T00:00:00.000Z,0.008877305906037714,327181646.392214,719726.1206020588
2017-01-22T00:00:00.000Z,0.00887306096946558,327025195.1725308,477646.160517201
2017-01-23T00:00:00.000Z,0.008810811119073465,324730917.0712085,397783.91071723757
